target;ids;date;user;text
2;1,32653E+18;11/11/2020 14:25;claudia04213250;RT RedMasNoticias Video Proponen atencin 24 horas del comercio durante el tercer da sin IVA para evitar aglomeraciones
2;1,32653E+18;11/11/2020 14:25;BorisPaloma;BluRadioCo IntlCrimCourt PoliciaColombia hrw JMVivancoHRW amnesty UN IvanDuque CarlosHolmesTru Dejen quem
2;1,32653E+18;11/11/2020 14:24;MariaElenadevar;RT PanAmPostes Colombia Congreso colombiano frena legalizacin de la marihuana Lea la nota ac por Alvar
2;1,32653E+18;11/11/2020 14:24;Aeroviajesp;Conoces BONITO GORDO Un lugar donde comienza la travesa del Parque Tayrona en Santa Marta Colombia Se lleg
4;1,32654E+18;11/11/2020 15:02;lavibrante;Con 23 jugadores entren la Seleccin Colombia en Barranquilla Noticias lavibrante AEstahora Leer ms
4;1,32654E+18;11/11/2020 15:02;ongasinclusion;RT 21RubenMartinez FelizMiercoles BuenosDiasATodos Si puedes apreciar el milagro que encierra una sola flor tu vida entera cambiar
4;1,32654E+18;11/11/2020 15:02;acastro72;RT vanguardiacom Colombia 25 das despus de que la Procuradura alertara sobre inconvenientes en algunos tapabocas el Invima le dio
4;1,32654E+18;11/11/2020 15:01;Marconicok;Cuando se le dar la gana a la empresa fraudulenta de ClaroTeAyuda ClaroColombia de terminar los contratos de int
4;1,32654E+18;11/11/2020 15:01;21RubenMartinez;FelizMiercoles BuenosDiasATodos Si puedes apreciar el milagro que encierra una sola flor tu vida entera cambiar
4;1,32654E+18;11/11/2020 15:00;CAMI_JIMENEZT;RT ValoraAnalitik Colombia da un nuevo paso para los pilotos de fracking y ECOPETROL SA se pone a la cabeza de las iniciativas para me
4;1,32654E+18;11/11/2020 15:00;region_cultural;IMGENES SENSIBLES AS FUE LA DETENCIN DE SEBASTIN VILLAREAL EL AGRESOR DE LA ESCUELA DE DANZAS
4;1,32654E+18;11/11/2020 15:00;Asopormen;Panorama del Derecho a la Salud en Colombia Con castellanosfj director de la odpdh y djreyesa
4;1,32654E+18;11/11/2020 15:00;YaremiEs;LoQueDebesSaber Violencia psicolgica lo que ms sufren las mexicanas Infografa de Notimex
4;1,32654E+18;11/11/2020 15:00;Faranduliandoo;TuTicketAqui tiene 20 cupos disponibles para el concierto virtual de PeterManjarres este 13 de Nov Adquiere el t
4;1,32654E+18;11/11/2020 14:59;onurixLatam;ONURIX te brinda grandes promociones aprovecha esta oportunidad y recarga en mensajera masiva SMS
4;1,32654E+18;11/11/2020 14:59;MaritzaMaita3;RT luiscarrillo66 Colombia Denuncian muerte de nueve jvenes en estacin policialMximaProteccinSocial N
4;1,32654E+18;11/11/2020 14:58;rodolfo64056826;RT charoguerra Excelente noticia El presidente IvanDuque confirma que Colombia ya tiene un acuerdo para la adquisicin de 15 mill de d
4;1,32654E+18;11/11/2020 14:58;AbogadesEnCoop;Si bien se encuentra vigente la ley 26485 de Proteccin Integral a las Mujeres es una norma especial que protege
4;1,32654E+18;11/11/2020 14:58;AbogadesEnCoop;Consideramos muy importante su ratificacin ya que se trata de un instrumento histrico para todo el colectivo de
4;1,32654E+18;11/11/2020 14:57;PLocutoraOk;RT PRODU Colombia PasinDeGavilanes por caracoltv sigue como lo ms visto del ranking Ratings
4;1,32654E+18;11/11/2020 14:56;dianamiledurang;RT PaisajeCol Nevado del Tolima en el Parque Nacional Natural Los NevadosFoto conthcristhian en InstagramColombia
4;1,32654E+18;11/11/2020 14:56;cyan_hin;Pan Natural Bogota Colombia pan vegano de centeno sin levadura de chocolate cemillas cerbeza
4;1,32654E+18;11/11/2020 14:56;CarolyDeAngeli;RT protestari Me enorgullece saber que el pueblo prevalece ante la represin ProTestari ProtestaColombia LuchaPopular Colombia S
4;1,32654E+18;11/11/2020 14:56;CarolyDeAngeli;RT protestari Mucho de lo ms importante de nuestras vidas est en manos de otros Por eso es que me parece importante reclamar el derec
4;1,32654E+18;11/11/2020 14:56;FocusLATAM;El gremio del juego colombiano Fecoljuegos visit las salas de juego de Tunja y festej el alto acatamiento de prot
4;1,32654E+18;11/11/2020 14:56;AgenciaHoyCO;Mapa en vivo de propagacin del coronavirus Covid19Colombia ya super el milln de contagios por coronavirus pe
4;1,32654E+18;11/11/2020 14:54;ElVenezolanoCo;Concejal de Bogot denunci que 9 jvenes que estaban detenidos en una estacin de Polica de Soacha murieron en
4;1,32654E+18;11/11/2020 14:54;cami_5467;Un feliz da Colombia
4;1,32654E+18;11/11/2020 14:53;Luis_Valdivieso;BuenosDas Eres lo que eres por las decisiones que has tomadoCali Colombia BuenosDasATodos FelizMircoles
4;1,32654E+18;11/11/2020 14:52;camaradahenry;RT ChalecosAmarill En Colombia asesinato masivo de nueve jvenesEl 409 Soacha vivi una escena dantesca en la estacin de Polic
4;1,32654E+18;11/11/2020 14:52;ArturoAroni;Violencia estatal en Colombia Denuncian la muerte de nueve jvenes incinerados en una estacin policial
4;1,32654E+18;11/11/2020 14:51;Naira88957255;RT Pausel1 Empieza hoy mismo a cambiar tu futuro y recuerda nada que te haga libre financieramente es fcil
4;1,32654E+18;11/11/2020 14:51;Naira88957255;RT Pausel1 Uno de los mejores consejos en la vida Pausel1 bomtopia Colombia dinero FinanzasPersonales
4;1,32654E+18;11/11/2020 14:50;AsesorHipico;Activa el Paypal y recibe un 10 adicional sobre tu primera recarga Que esperas para apostar en USD y cobrar d
4;1,32654E+18;11/11/2020 14:49;arauca_simon;Hasta hoy lleg la historia de RevistaSemana una buena publicacin que haba en Colombia
4;1,32654E+18;11/11/2020 14:49;AldanaMilena;RT antetodoco Mientras no tengamos herramientas efectivas contra el narcotrfico y no aumentemos el pie de fuerza de nuestras FFAA las m
4;1,32654E+18;11/11/2020 14:48;RedMasNoticias;Video La defensa principal duda del tcnico de la Seleccin Colombia CarlosQueiroz antes de enfrentar a
4;1,32654E+18;11/11/2020 14:47;arcilito;LaCausePerdue marginal recuerda q cuando Colombia estaba hecha mierda ms de 5 millones de hermanos colombianos
4;1,32654E+18;11/11/2020 14:46;DraegerNewsSan;Hoy 11 de Noviembre se celebra en toda Colombia el da del Bombero Felicitamos y deseamos la mayor suma de fe
4;1,32654E+18;11/11/2020 14:46;CAVECOL;Colombia extiende el Decreto N 1168 con el cual seguir aplicando la etapa de aislamiento selectivo y responsabil
4;1,32654E+18;11/11/2020 14:45;NstorCastroNei3;RT giovanniarnulfo Definidos los finalistas de la Liga Profesional de BaloncestoBaloncesto Cali Colombia
4;1,32654E+18;11/11/2020 14:44;roservin;RT ChalecosAmarill En Colombia asesinato masivo de nueve jvenesEl 409 Soacha vivi una escena dantesca en la estacin de Polic
4;1,32654E+18;11/11/2020 14:44;prensario;Colombia Los diez programas de TV abierta ms vistos ayer martes 10 Fuente KIBOPEMediaAL CaracolTV
4;1,32654E+18;11/11/2020 14:44;lumicaso;javi1016 El nuevo embajador en Espaa El hombre corre peligro en Colombia y hay que protegerlo
4;1,32654E+18;11/11/2020 14:42;soybucaros;RT giovanniarnulfo Definidos los finalistas de la Liga Profesional de BaloncestoBaloncesto Cali Colombia
4;1,32654E+18;11/11/2020 14:42;jimenezcjuan;RT charoguerra Excelente noticia El presidente IvanDuque confirma que Colombia ya tiene un acuerdo para la adquisicin de 15 mill de d
4;1,32654E+18;11/11/2020 14:42;Galaxiaseg;Hoy en su da queremos decir Gracias amigo Bombero por la importante labor que realizas para toda la sociedad
4;1,32654E+18;11/11/2020 14:41;bebolapauta;Dios lo bendiga Siervo Posted withregram almightytgc Wow esto para pelos Miren la mano que sale en mi ho
4;1,32654E+18;11/11/2020 14:41;audiohipismo;RT audiohipismo trackraces Presenta el TBT del dia Authentic ganando el KentuckyDerby 2020 en fecha atipica para la mejor carrera
4;1,32654E+18;11/11/2020 14:41;AdlatinaGroup;ColombiaLos socios y fundadores de Maestranza hablan de los servicios de la agencia y de los nuevos clientes
4;1,32654E+18;11/11/2020 14:41;Christiansem5;Que Ella es una maestra de taekwondo 11DeNoviembre BuenosDias mujeres deporte Maestra disiplina
4;1,32654E+18;11/11/2020 14:41;giovanniarnulfo;Definidos los finalistas de la Liga Profesional de BaloncestoBaloncesto Cali Colombia
4;1,32654E+18;11/11/2020 14:40;Hora24Noticias;Violencia GTO Los periodistas que cubren la noticia de alto impacto policiaca estn en la zona de gue
4;1,32654E+18;11/11/2020 14:40;GEWColombia;Listos para las nuevas tendencias en emprendimiento 170 pases dirn presente en la Semana Global del Emprendimi
4;1,32654E+18;11/11/2020 14:39;OscarCepedaV;Preguntas interesantes que surjen de las teoras planteadas Sentencia C420 Colombia Notificaciones Judiciales
4;1,32653E+18;11/11/2020 14:39;eduquescobar;RT DanielGCampos El placer de disfrutar la amistad acompaada de un caf aromtico y fuerte en Manizales Colombia
4;1,32653E+18;11/11/2020 14:38;Arcabuco_Boyaca;En tiempo de lluvia y fro un caf con una deliciosa Almojabana Arcabuco Boyac Colombia
4;1,32653E+18;11/11/2020 14:38;Laveroha;Colombia Importantes desarrollos en materia independencia del periodismo en tiempos de polarizacin
4;1,32653E+18;11/11/2020 14:37;OBSERVERNR1;Elementos de la Polica Municipal de CuautitlnIzcalli detuvieron a dos presuntos responsables de secuestro una
4;1,32653E+18;11/11/2020 14:36;colombianadepvc;Testimonio de un cliente satisfecho con nuestras ventanas en PVC con solucin acstica testimonio cliente
4;1,32653E+18;11/11/2020 14:36;insumosibicol;Prximamente algo nuevo llegar a nuestro portafolio de productos Sganos en nuestras redes sociales para mantener
4;1,32653E+18;11/11/2020 14:35;JFoficialmusic;RT PacoElviraMX Lo que viene siempre ser mejor que lo que se fuefelizmiercoles LaFuerzadelxito entreprenur leadership travel
4;1,32653E+18;11/11/2020 14:35;ORCODEE_Mexico;RT PacoElviraMX Lo que viene siempre ser mejor que lo que se fuefelizmiercoles LaFuerzadelxito entreprenur leadership travel
4;1,32653E+18;11/11/2020 14:35;energia1234;Se aproximan nuevas licitaciones de energasrenovables en Latinoamrica LatamFE En Colombia el presidente
4;1,32653E+18;11/11/2020 14:35;_AndreMora_;RT antetodoco ParquesNacionales60AnosColombia cuenta con 42 parques naturales estos son reflejo de nuestra diversidad Segn MinAmbie
4;1,32653E+18;11/11/2020 14:34;Taurosuno;Denuncian muerte de 9 jvenes por incendio en estacin de Polica en ColombiaDROGA Y MASACRES esto es Colombia co
4;1,32653E+18;11/11/2020 14:34;group_fe;RT PacoElviraMX Lo que viene siempre ser mejor que lo que se fuefelizmiercoles LaFuerzadelxito entreprenur leadership travel
4;1,32653E+18;11/11/2020 14:33;didagroproyecto;RT PacoElviraMX Lo que viene siempre ser mejor que lo que se fuefelizmiercoles LaFuerzadelxito entreprenur leadership travel
4;1,32653E+18;11/11/2020 14:33;caradur42214541;RT Observacom Colombia OBSERVACOM acompa el debate sobre proyecto de Ley para establecer mnimo vital de Internet UNALOficial Piza
4;1,32653E+18;11/11/2020 14:33;PInfomartivo;RT PacoElviraMX Lo que viene siempre ser mejor que lo que se fuefelizmiercoles LaFuerzadelxito entreprenur leadership travel
4;1,32653E+18;11/11/2020 14:32;Sharolozano08;RT caromejiao RevistaSemana marthamonita Ese sujeto Montajealegre es de lo ms siniestro y peligroso que ha tenido la historia de Col
4;1,32653E+18;11/11/2020 14:31;acastro72;RT vanguardiacom Colombia busca adquirir vacuna para Covid y aplicarla en primer semestre de 2021
4;1,32653E+18;11/11/2020 14:31;TudnRadio;QUIERE MINUTOS l Edwin Cardona espera jugar al lado de James Rodrguez y poder lucir su talento con la selecci
4;1,32653E+18;11/11/2020 14:31;DagaDomicilios;Buenos das DOMICILIOS DAGA A TIEMPO Y SEGURO felizdia Felizmiercoles FelizmiercolesATodos cucuta
4;1,32653E+18;11/11/2020 14:31;lahojasintinta;FelizMiercoles Hoy hay una guerra contra la verdad No se reconoce no se declara El costo en vidas humanas y su
4;1,32653E+18;11/11/2020 14:30;EmporiaCyA;El Alcalde de Ibague Andreshurtado7 lleva una gran ventaja sobre el Alcalde de Bucaramanga JCardenasRey Te in
4;1,32653E+18;11/11/2020 14:30;Alexand51966012;RT luiscarrillo66 Colombia Denuncian muerte de nueve jvenes en estacin policialMximaProteccinSocial N
4;1,32653E+18;11/11/2020 14:30;eliza_caicedo;RT espejomx En caso de pasar el temblor de colombia venezuela debera de venir despus un 80 por lo que en verdad espero que no tiemb
4;1,32653E+18;11/11/2020 14:30;hubBOG;No sabes cmo adaptar tu empresa ante esta nueva situacinEntrate cmo lograrlo con programas especiales de
4;1,32653E+18;11/11/2020 14:30;mirorga;RT Observacom Colombia OBSERVACOM acompa el debate sobre proyecto de Ley para establecer mnimo vital de Internet UNALOficial Piza
4;1,32653E+18;11/11/2020 14:30;ricvaz62;RT RealEstateEarth El MinHacienda seal que la falta de Vehculos de inversin en Colombia ha sido una de las principales causas por
4;1,32653E+18;11/11/2020 14:30;aeroERMO;Ests pensando en viajar Te decimos por qu el aire dentro de un avin es seguro ante el coronavirusMs informa
4;1,32653E+18;11/11/2020 14:29;AidForAidsCol;FelizMircoles En AidForAidsCol continuamos salvando vidas una a una Concentramos el apoyo a personas con VIH
4;1,32653E+18;11/11/2020 14:28;Dominguez0927;Nocomacuentocomacarne coma lo que le provoque con moderacin y con plena libertad Bogota cali medellin colombia
4;1,32653E+18;11/11/2020 14:28;cerati9;View Medelln 11102020 CentroComercialDelEste DelEsteTeConviene DisfrutaEnDelEste Medellin Antioquia
4;1,32653E+18;11/11/2020 14:28;hleonjocas3136;RT AnalisisUrbano NosEstnMatando BuenViaje JosuDavid Colombia La tierra llora su partida Acompaemos el sentimiento de dolo
4;1,32653E+18;11/11/2020 14:28;acastro72;RT vanguardiacom El mayor beneficio de que Colombia ratifique el Acuerdo de Escaz es el fortalecimiento institucional y el reconocimien
4;1,32653E+18;11/11/2020 14:28;ArmandoCapito;La renuncia masiva en RevistaSemana debe ser por dos cosas la primera les dijeron que no podan criticar al gob
4;1,32653E+18;11/11/2020 14:27;cerati9;Producto Alimenticio Nacional I absolutely love this classic packaging Medelln 11102020
4;1,32653E+18;11/11/2020 14:27;RedMasNoticias;Deportes jamesdrodriguez es un gran jugador declar el tcnico scar Tabrez previo al partido Colombia v
4;1,32653E+18;11/11/2020 14:27;PizarroMariaJo;RT Observacom Colombia OBSERVACOM acompa el debate sobre proyecto de Ley para establecer mnimo vital de Internet UNALOficial Piza
4;1,32653E+18;11/11/2020 14:27;biocultivos;Escrbanos para conocer ms sobre nuestros productos o ingrese a nuestra web BioInsumos
4;1,32653E+18;11/11/2020 14:25;Ingenieros_EJC;RT YoSoyDanteEJC Misin DANTE promueve la aplicacin de normas que generen cambios culturales y pedaggicos enmarcados en la tica y la
4;1,32653E+18;11/11/2020 14:24;Arnoldodejesu14;RT Observacom Colombia OBSERVACOM acompa el debate sobre proyecto de Ley para establecer mnimo vital de Internet UNALOficial Piza
4;1,32653E+18;11/11/2020 14:24;TomasMdina;RT antetodoco ParquesNacionales60AnosColombia cuenta con 42 parques naturales estos son reflejo de nuestra diversidad Segn MinAmbie
4;1,32653E+18;11/11/2020 14:23;TomasMdina;RT antetodoco Mientras no tengamos herramientas efectivas contra el narcotrfico y no aumentemos el pie de fuerza de nuestras FFAA las m
4;1,32653E+18;11/11/2020 14:23;Ingenieros_EJC;RT YoSoyDanteEJC Nuestro compromiso con Colombia no se detieneCada instante fortalecemos nuestras capacidades profesionales para seg
4;1,32653E+18;11/11/2020 14:22;Josue_5to;Cuando decid escuchar a las personas correctas mis resultados cambiaron emprendedor Millonarios Colombia
4;1,32653E+18;11/11/2020 14:22;dac_62;RT FdoQuijano ATENCIN BajoCaucaBajoFuego Antioquia ParamafiososAvanzan AGC LosCaparros Colombia En la madrugada
4;1,32653E+18;11/11/2020 14:22;23ALZAT;RT FdoQuijano NosEstnMatando BuenViaje JosuDavid Colombia La tierra llora su partida Acompaemos el sentimiento de dolor de
4;1,32653E+18;11/11/2020 14:22;vegconomist_ES;Liveti El Veganismo en Colombia Ha Crecido de Forma Significativa en los ltimos 10 Aos Siendo el 2020 un Momen
4;1,32653E+18;11/11/2020 14:21;ScarlettMaldo19;RT patriaessolida1 Colombia Bolivia Y Chile Tiempos Gestantes De Octubre Latinoamericano11Nov MximaProtecci
4;1,32653E+18;11/11/2020 14:20;dialgoro274;RT zonainversion Interesante anlisis de Daviviendacorredores sobre los posibles dividendos para 2021 en algunas de las acciones listad
4;1,32653E+18;11/11/2020 14:19;richardmollina;RT FdoQuijano ATENCIN BajoCaucaBajoFuego Antioquia ParamafiososAvanzan AGC LosCaparros Colombia En la madrugada
4;1,32653E+18;11/11/2020 14:18;albertocorreae2;RT ISAZULETA Masacres en la ciudad jvenes Masacres en el campo jvenes Demasiadas coincidencias EstadoLo que ocurre en Colombi
4;1,32653E+18;11/11/2020 14:18;RedMasNoticias;Video Autoridades de Antioquia ofrecen recompensa por responsables de triple homicidio en Tmesis Informa
4;1,32653E+18;11/11/2020 14:17;lavibrante;Nueve jvenes murieron incinerados en estacin de Polica de Soacha Cundinamarca Noticias lavibrante AEstahora
4;1,32653E+18;11/11/2020 14:17;KrocInstitute;EnVivo El Padre Luis Fernando Munera Congote SJ Decano de la Facultad de Ciencias Polticas UniJaveriana part
4;1,32653E+18;11/11/2020 14:17;m_oscare;RT malugove Colombia SOS Acompaemos y ayudemos a esta valiente mujer ISAZULETA en sus denuncias Empresa Privada paramilitarismo a
4;1,32653E+18;11/11/2020 14:16;FernandSalgado;RT SONIAVEGANA Aqu les dejo mi canal de DOCUMENTALES espero que disfruten de todos los documentales documentales Espana Mexico Sig
4;1,32653E+18;11/11/2020 14:16;AngelaMarSv;RT SONIAVEGANA Aqu les dejo mi canal de DOCUMENTALES espero que disfruten de todos los documentales documentales Espana Mexico Sig
4;1,32653E+18;11/11/2020 14:16;Pittilin;RT Contravia Colombia Mientras cada da ms periodistas salen de los grandes medios capturados por grandes intereses econmicos las v
4;1,32653E+18;11/11/2020 14:15;SONIA_VEGANA;Aqu les dejo mi canal de DOCUMENTALES espero que disfruten de todos los documentales documentales Espana
4;1,32653E+18;11/11/2020 14:14;oscarabeja;Fcil que las Farc y el Nobelbrecht JuanManSantos les monten un medio de comunicacin para mamertos as como Per
4;1,32653E+18;11/11/2020 14:13;SofiaGamezOR;RT antetodoco Mientras no tengamos herramientas efectivas contra el narcotrfico y no aumentemos el pie de fuerza de nuestras FFAA las m
4;1,32653E+18;11/11/2020 14:13;felixeduardoram;RT Contravia Colombia Mientras cada da ms periodistas salen de los grandes medios capturados por grandes intereses econmicos las v
4;1,32653E+18;11/11/2020 14:12;Papergirl11;RT MovimientoxlPaz Mujeres indgenas aw y estrategias comunitarias para una vida libre de violencias de gnero en Colombia 12 de no
4;1,32653E+18;11/11/2020 14:10;ArriojaAlberto;RT PacoElviraMX Lo que viene siempre ser mejor que lo que se fuefelizmiercoles LaFuerzadelxito entreprenur leadership travel
4;1,32653E+18;11/11/2020 14:09;lachivaalerta;Alerta La Chiva AntioquiaRECOMPENSA DE 10 MILLONES POR RESPONSABLES DE HOMICIDIOS EN TMESISHomicio Tmesis
4;1,32653E+18;11/11/2020 14:09;lupita_0518;RT Contravia Colombia Hoy el pas recuerda una vez ms al gran JAIME GARZN y su equipo de humor poltico
4;1,32653E+18;11/11/2020 14:09;LeonFredyM;RT Observacom Colombia OBSERVACOM acompa el debate sobre proyecto de Ley para establecer mnimo vital de Internet UNALOficial Piza
4;1,32653E+18;11/11/2020 14:09;Gava32157961;RT Contravia Colombia Mientras algunos medios se hacen pedazos en manos de intereses econmicos otros surgen de la mano de valientes vc
4;1,32653E+18;11/11/2020 14:08;UninosEAFIT;Alguna vez hiciste un pacto con tu familia amigos o enemigos Cmo lo sellaste En este especial
4;1,32653E+18;11/11/2020 14:05;insomoda;Un buen modista debe ser arquitecto para los patrones escultor para la forma pintor para los dibujos msico par
4;1,32653E+18;11/11/2020 14:05;PBI_EE;RT IAPColombia Durante 2020 se han producido ms de 445 feminicidios en Colombia Participa en el concurso de poesa de IAP De
4;1,32653E+18;11/11/2020 14:04;PaulaCastilla3;RT PaisajeCol Nevado del Tolima en el Parque Nacional Natural Los NevadosFoto conthcristhian en InstagramColombia
4;1,32653E+18;11/11/2020 14:04;ramirez_toyo;A los despidos a la depuracin al desenquistamiento de los Enmermelados a la limpieza tica que realiz el grupo
4;1,32653E+18;11/11/2020 14:02;UTCarlo;RT ChalecosAmarill En Colombia asesinato masivo de nueve jvenesEl 409 Soacha vivi una escena dantesca en la estacin de Polic
4;1,32653E+18;11/11/2020 14:02;FdoQuijano;RT FdoQuijano ATENCIN BajoCaucaBajoFuego Antioquia ParamafiososAvanzan AGC LosCaparros Colombia En la madrugada
